recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
2957,1620,3,2025-05-18,100,"Recommended based on stable income, low credit utilization",100,0.1,62.5,pending,2025-07-24
2958,1621,37,2025-07-01,100,"Recommended based on good credit score, high income",100,0.5,87.5,declined,2025-09-10
2959,1621,26,2025-07-09,98,"Recommended based on good credit score, high income",100,0.5,87.5,accepted,2025-09-20
2960,1622,30,2025-06-10,100,Recommended based on low credit utilization,100,0.1,80.0,pending,2025-07-24
2961,1623,27,2025-06-21,100,"Recommended based on excellent credit score, high income",100,0.3889,85.0,accepted,2025-08-20
2962,1624,21,2025-05-29,100,"Recommended based on excellent credit score, high income",100,0.3,90.91,pending,2025-07-30
2963,1624,26,2025-07-14,100,"Recommended based on excellent credit score, high income",100,0.3,90.91,accepted,2025-08-20
2964,1625,13,2025-05-24,87,Recommended based on stable income,100,0.8,60.0,expired,2025-07-19
2965,1625,21,2025-07-09,92,Recommended based on stable income,100,0.8,60.0,declined,2025-08-13
2966,1625,3,2025-06-19,100,Recommended based on stable income,100,0.8,60.0,accepted,2025-09-30
2967,1626,37,2025-05-18,89,"Recommended based on stable income, low credit utilization",100,0.1,50.0,pending,2025-09-22
2968,1626,39,2025-06-03,99,"Recommended based on stable income, low credit utilization",100,0.1,50.0,accepted,2025-10-07
2969,1626,28,2025-06-12,86,"Recommended based on stable income, low credit utilization",100,0.1,50.0,pending,2025-09-14
2970,1626,13,2025-06-07,100,"Recommended based on stable income, low credit utilization",100,0.1,50.0,pending,2025-08-29
2971,1627,7,2025-06-29,89,"Recommended based on stable income, low credit utilization",100,0.1989,73.33,accepted,2025-07-21
2972,1628,39,2025-06-02,100,"Recommended based on good credit score, stable income",100,0.0,100.0,declined,2025-08-31
2973,1628,7,2025-06-07,100,"Recommended based on good credit score, stable income",100,0.0,100.0,pending,2025-09-06
2974,1628,46,2025-06-25,100,"Recommended based on good credit score, stable income",100,0.0,100.0,pending,2025-09-19
2975,1629,38,2025-05-29,83,"Recommended based on good credit score, stable income",100,0.2289,91.67,declined,2025-10-10
2976,1630,39,2025-07-09,100,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-08-27
2977,1630,12,2025-06-18,100,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-09-05
2978,1630,30,2025-06-20,99,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-10-12
2979,1631,28,2025-06-29,89,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-09-30
2980,1631,39,2025-05-31,100,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-10-07
2981,1632,3,2025-07-11,100,"Recommended based on good credit score, low credit utilization",100,0.22,100.0,declined,2025-09-08
2982,1633,49,2025-05-21,100,"Recommended based on good credit score, high income",100,0.5095,93.33,declined,2025-09-08
2983,1634,9,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.2732,93.75,pending,2025-09-04
2984,1634,26,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.2732,93.75,pending,2025-07-24
2985,1635,34,2025-07-13,100,"Recommended based on good credit score, high income",100,0.1847,77.78,accepted,2025-08-31
2986,1636,21,2025-05-22,100,"Recommended based on stable income, low credit utilization",100,0.1,58.33,pending,2025-09-12
2987,1636,3,2025-06-01,100,"Recommended based on stable income, low credit utilization",100,0.1,58.33,declined,2025-07-30
2988,1636,13,2025-05-21,99,"Recommended based on stable income, low credit utilization",100,0.1,58.33,pending,2025-09-28
2989,1636,28,2025-06-22,88,"Recommended based on stable income, low credit utilization",100,0.1,58.33,accepted,2025-09-21
2990,1637,12,2025-06-24,100,Recommended based on stable income,100,0.5,75.0,declined,2025-10-01
2991,1637,13,2025-07-02,100,Recommended based on stable income,100,0.5,75.0,declined,2025-09-19
2992,1637,5,2025-06-27,93,Recommended based on stable income,100,0.5,75.0,pending,2025-09-04
2993,1638,13,2025-07-05,100,Recommended based on high income,100,0.5824,81.82,pending,2025-10-11
2994,1638,27,2025-06-03,94,Recommended based on high income,100,0.5824,81.82,accepted,2025-09-13
2995,1639,34,2025-06-09,86,Standard recommendation,100,0.5597,66.67,expired,2025-07-20
2996,1639,3,2025-07-14,100,Standard recommendation,100,0.5597,66.67,pending,2025-08-13
2997,1640,20,2025-05-18,100,"Recommended based on excellent credit score, high income",100,0.0486,100.0,declined,2025-10-04
2998,1640,25,2025-06-12,100,"Recommended based on excellent credit score, high income",100,0.0486,100.0,accepted,2025-08-13
2999,1640,9,2025-06-22,100,"Recommended based on excellent credit score, high income",100,0.0486,100.0,accepted,2025-08-23
3000,1640,6,2025-06-25,100,"Recommended based on excellent credit score, high income",100,0.0486,100.0,accepted,2025-08-30
3001,1641,20,2025-06-01,100,"Recommended based on excellent credit score, high income",100,0.2584,94.44,accepted,2025-07-22
3002,1641,3,2025-06-08,100,"Recommended based on excellent credit score, high income",100,0.2584,94.44,pending,2025-08-31
3003,1641,30,2025-06-28,100,"Recommended based on excellent credit score, high income",100,0.2584,94.44,pending,2025-09-22
3004,1641,34,2025-07-10,100,"Recommended based on excellent credit score, high income",100,0.2584,94.44,pending,2025-07-31
3005,1642,5,2025-05-27,97,Standard recommendation,100,0.3,75.0,pending,2025-10-11
3006,1643,45,2025-06-04,100,"Recommended based on excellent credit score, high income",100,0.2408,100.0,pending,2025-10-08
3007,1643,12,2025-07-10,100,"Recommended based on excellent credit score, high income",100,0.2408,100.0,pending,2025-07-24
3008,1644,3,2025-06-05,100,"Recommended based on stable income, low credit utilization",100,0.1467,73.91,pending,2025-08-22
3009,1644,13,2025-05-27,100,"Recommended based on stable income, low credit utilization",100,0.1467,73.91,accepted,2025-09-22
3010,1645,49,2025-05-20,100,"Recommended based on excellent credit score, high income",100,0.2533,91.67,pending,2025-09-20
3011,1646,39,2025-06-25,97,Recommended based on low credit utilization,100,0.1,83.33,pending,2025-07-24
3012,1646,10,2025-07-12,100,Recommended based on low credit utilization,100,0.1,83.33,accepted,2025-07-21
3013,1647,19,2025-05-21,100,"Recommended based on excellent credit score, high income",100,0.1711,91.67,declined,2025-09-08
3014,1647,3,2025-06-30,100,"Recommended based on excellent credit score, high income",100,0.1711,91.67,declined,2025-08-01
3015,1648,34,2025-06-25,93,"Recommended based on good credit score, high income",100,0.6627,100.0,pending,2025-09-15
3016,1649,21,2025-06-03,89,Standard recommendation,100,0.3,62.5,declined,2025-07-17
3017,1650,44,2025-06-03,86,Recommended based on stable income,100,0.3,75.0,accepted,2025-09-27
3018,1650,37,2025-05-20,97,Recommended based on stable income,100,0.3,75.0,pending,2025-08-10
3019,1650,12,2025-07-14,88,Recommended based on stable income,100,0.3,75.0,pending,2025-07-27
3020,1651,42,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.2732,100.0,pending,2025-09-30
3021,1652,19,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.1872,81.25,pending,2025-09-25
3022,1652,26,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.1872,81.25,pending,2025-08-25
3023,1653,10,2025-07-15,100,"Recommended based on good credit score, stable income",100,0.1,87.5,accepted,2025-08-02
3024,1653,8,2025-07-06,100,"Recommended based on good credit score, stable income",100,0.1,87.5,accepted,2025-08-28
3025,1653,15,2025-05-23,88,"Recommended based on good credit score, stable income",100,0.1,87.5,declined,2025-08-14
3026,1654,15,2025-06-23,98,"Recommended based on good credit score, stable income",100,0.0354,71.43,accepted,2025-07-23
3027,1655,3,2025-07-12,97,Recommended based on low credit utilization,100,0.1,66.67,pending,2025-08-04
3028,1656,21,2025-06-05,100,Recommended based on low credit utilization,100,0.1,71.43,expired,2025-07-20
3029,1656,12,2025-06-14,100,Recommended based on low credit utilization,100,0.1,71.43,pending,2025-08-05
3030,1657,47,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.2648,82.35,expired,2025-07-27
3031,1657,21,2025-06-15,100,"Recommended based on excellent credit score, high income",100,0.2648,82.35,accepted,2025-07-31
3032,1657,25,2025-07-02,100,"Recommended based on excellent credit score, high income",100,0.2648,82.35,declined,2025-07-19
3033,1658,25,2025-06-08,100,"Recommended based on excellent credit score, high income",100,0.2,93.75,expired,2025-07-21
3034,1658,10,2025-05-19,100,"Recommended based on excellent credit score, high income",100,0.2,93.75,pending,2025-09-30
3035,1658,35,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.2,93.75,declined,2025-09-02
3036,1658,36,2025-05-31,100,"Recommended based on excellent credit score, high income",100,0.2,93.75,pending,2025-08-08
3037,1659,21,2025-07-05,100,Recommended based on stable income,100,0.3,71.43,accepted,2025-07-24
3038,1659,13,2025-06-12,92,Recommended based on stable income,100,0.3,71.43,accepted,2025-09-16
3039,1659,37,2025-06-07,89,Recommended based on stable income,100,0.3,71.43,pending,2025-07-21
3040,1660,37,2025-06-10,100,"Recommended based on stable income, low credit utilization",100,0.2766,68.75,accepted,2025-08-12
3041,1660,13,2025-05-22,100,"Recommended based on stable income, low credit utilization",100,0.2766,68.75,declined,2025-08-25
3042,1660,3,2025-07-08,100,"Recommended based on stable income, low credit utilization",100,0.2766,68.75,pending,2025-09-06
3043,1661,13,2025-05-27,100,Recommended based on low credit utilization,100,0,85.0,declined,2025-10-10
3044,1662,3,2025-06-04,86,Standard recommendation,100,0.8,50.0,declined,2025-08-21
3045,1663,9,2025-06-02,100,"Recommended based on excellent credit score, high income",100,0.171,85.0,pending,2025-07-30
3046,1663,19,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.171,85.0,pending,2025-07-21
3047,1664,47,2025-06-15,100,"Recommended based on excellent credit score, high income",100,0.1345,94.12,pending,2025-08-31
3048,1665,37,2025-06-03,95,Recommended based on stable income,100,0.3,60.0,pending,2025-09-21
3049,1666,20,2025-06-06,100,"Recommended based on excellent credit score, high income",100,0.2675,84.0,expired,2025-08-17
3050,1667,2,2025-07-03,97,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,declined,2025-09-02
3051,1667,48,2025-07-04,85,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-08-06
3052,1668,30,2025-05-29,100,"Recommended based on excellent credit score, stable income",100,0.2826,100.0,declined,2025-08-04
3053,1668,47,2025-07-13,87,"Recommended based on excellent credit score, stable income",100,0.2826,100.0,declined,2025-08-30
3054,1669,3,2025-05-20,100,Standard recommendation,100,0.3,66.67,accepted,2025-09-05
3055,1670,21,2025-06-09,100,Standard recommendation,100,0.3,80.0,accepted,2025-07-22
3056,1670,5,2025-06-02,95,Standard recommendation,100,0.3,80.0,pending,2025-10-04
3057,1671,3,2025-06-20,100,Recommended based on low credit utilization,100,0.1,66.67,accepted,2025-08-11
3058,1671,13,2025-06-12,100,Recommended based on low credit utilization,100,0.1,66.67,pending,2025-09-18
3059,1672,20,2025-07-04,100,"Recommended based on excellent credit score, stable income",100,0.2376,88.24,pending,2025-09-06
3060,1672,21,2025-07-04,100,"Recommended based on excellent credit score, stable income",100,0.2376,88.24,declined,2025-09-20
3061,1672,25,2025-06-30,100,"Recommended based on excellent credit score, stable income",100,0.2376,88.24,declined,2025-08-06
3062,1673,44,2025-06-17,100,"Recommended based on good credit score, high income",100,0.056,66.67,pending,2025-09-30
3063,1673,27,2025-06-09,100,"Recommended based on good credit score, high income",100,0.056,66.67,accepted,2025-09-15
3064,1673,25,2025-05-26,100,"Recommended based on good credit score, high income",100,0.056,66.67,expired,2025-07-31
3065,1674,21,2025-07-10,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-09-23
3066,1675,3,2025-05-27,98,Standard recommendation,100,0.3,75.0,pending,2025-07-23
3067,1676,3,2025-06-15,100,Recommended based on good credit score,100,0.3,90.0,declined,2025-08-17
3068,1676,21,2025-07-01,100,Recommended based on good credit score,100,0.3,90.0,pending,2025-09-10
3069,1677,35,2025-07-02,100,"Recommended based on excellent credit score, high income",100,0.1652,100.0,pending,2025-09-26
3070,1677,17,2025-06-21,100,"Recommended based on excellent credit score, high income",100,0.1652,100.0,accepted,2025-09-08
3071,1678,21,2025-05-25,83,Recommended based on low credit utilization,100,0.1,66.67,declined,2025-09-22
3072,1678,3,2025-05-20,100,Recommended based on low credit utilization,100,0.1,66.67,accepted,2025-07-24
3073,1679,3,2025-06-30,100,Standard recommendation,100,0.3,50.0,declined,2025-10-01
3074,1680,5,2025-06-19,96,Recommended based on low credit utilization,100,0,85.0,pending,2025-09-12
3075,1681,39,2025-07-09,100,Recommended based on stable income,100,0.5,60.0,pending,2025-09-12
3076,1682,27,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.65,100.0,accepted,2025-08-27
3077,1682,49,2025-05-21,100,"Recommended based on excellent credit score, high income",100,0.65,100.0,declined,2025-08-21
3078,1683,28,2025-06-16,83,Recommended based on stable income,100,0.3,75.0,pending,2025-08-28
3079,1683,37,2025-07-10,100,Recommended based on stable income,100,0.3,75.0,expired,2025-09-20
3080,1683,3,2025-06-02,100,Recommended based on stable income,100,0.3,75.0,pending,2025-09-04
3081,1683,21,2025-06-16,96,Recommended based on stable income,100,0.3,75.0,expired,2025-08-06
3082,1684,33,2025-06-18,85,"Recommended based on stable income, low credit utilization",100,0.2287,63.64,declined,2025-08-17
3083,1684,50,2025-07-13,88,"Recommended based on stable income, low credit utilization",100,0.2287,63.64,accepted,2025-07-31
3084,1685,3,2025-05-31,100,Recommended based on stable income,100,0.5,60.0,declined,2025-07-17
3085,1686,42,2025-06-08,95,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-07-18
3086,1687,2,2025-06-21,100,"Recommended based on good credit score, high income",100,0.1544,88.89,pending,2025-09-28
3087,1687,39,2025-06-18,100,"Recommended based on good credit score, high income",100,0.1544,88.89,declined,2025-08-15
3088,1688,49,2025-06-24,88,"Recommended based on excellent credit score, low credit utilization",100,0.0528,100.0,declined,2025-09-20
3089,1688,31,2025-05-30,93,"Recommended based on excellent credit score, low credit utilization",100,0.0528,100.0,declined,2025-09-23
3090,1689,35,2025-07-04,97,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-09-14
