recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
3004,1646,12,2025-07-13,92,"Recommended based on good credit score, low credit utilization",100,0.0964,90.0,declined,2025-10-05
3005,1646,47,2025-07-16,86,"Recommended based on good credit score, low credit utilization",100,0.0964,90.0,pending,2025-10-16
3006,1647,47,2025-06-29,100,"Recommended based on stable income, low credit utilization",100,0.1,50.0,pending,2025-08-05
3007,1647,40,2025-06-09,77,"Recommended based on stable income, low credit utilization",100,0.1,50.0,declined,2025-10-18
3008,1647,28,2025-06-18,100,"Recommended based on stable income, low credit utilization",100,0.1,50.0,expired,2025-10-19
3009,1648,13,2025-07-25,100,"Recommended based on good credit score, low credit utilization",100,0.2318,90.91,accepted,2025-10-19
3010,1648,2,2025-06-25,84,"Recommended based on good credit score, low credit utilization",100,0.2318,90.91,accepted,2025-08-05
3011,1649,3,2025-06-15,100,Standard recommendation,100,0.3,57.14,pending,2025-08-09
3012,1650,26,2025-06-10,100,"Recommended based on excellent credit score, high income",100,0.3,85.71,expired,2025-10-17
3013,1650,36,2025-06-12,100,"Recommended based on excellent credit score, high income",100,0.3,85.71,pending,2025-09-10
3014,1651,40,2025-06-06,100,"Recommended based on good credit score, stable income",100,0.3,100.0,accepted,2025-08-31
3015,1652,3,2025-06-10,100,Standard recommendation,100,0.3,75.0,accepted,2025-09-25
3016,1653,26,2025-07-16,96,"Recommended based on excellent credit score, high income",100,0.0,83.33,expired,2025-10-08
3017,1653,46,2025-07-29,100,"Recommended based on excellent credit score, high income",100,0.0,83.33,expired,2025-08-17
3018,1654,12,2025-07-10,100,"Recommended based on good credit score, high income",100,0.3,80.0,accepted,2025-08-23
3019,1654,13,2025-07-06,100,"Recommended based on good credit score, high income",100,0.3,80.0,accepted,2025-10-11
3020,1654,44,2025-07-16,100,"Recommended based on good credit score, high income",100,0.3,80.0,pending,2025-09-11
3021,1655,5,2025-07-08,100,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-08-30
3022,1655,50,2025-06-11,100,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-09-21
3023,1656,3,2025-06-28,100,Recommended based on low credit utilization,100,0.0,28.57,pending,2025-09-15
3024,1656,34,2025-07-14,83,Recommended based on low credit utilization,100,0.0,28.57,pending,2025-08-18
3025,1657,48,2025-07-31,100,"Recommended based on stable income, low credit utilization",100,0.1531,77.78,declined,2025-10-10
3026,1658,34,2025-06-09,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,accepted,2025-10-25
3027,1659,3,2025-06-14,100,Recommended based on excellent payment history,100,0.6438,92.86,pending,2025-08-08
3028,1659,27,2025-06-15,84,Recommended based on excellent payment history,100,0.6438,92.86,pending,2025-10-19
3029,1660,47,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.2898,82.35,accepted,2025-10-25
3030,1661,50,2025-07-04,100,"Recommended based on excellent credit score, high income",100,0.2091,91.67,declined,2025-10-15
3031,1661,3,2025-06-10,100,"Recommended based on excellent credit score, high income",100,0.2091,91.67,pending,2025-09-22
3032,1661,11,2025-07-10,100,"Recommended based on excellent credit score, high income",100,0.2091,91.67,accepted,2025-08-17
3033,1662,3,2025-07-11,100,"Recommended based on stable income, low credit utilization",100,0.0,66.67,pending,2025-08-16
3034,1662,5,2025-06-26,100,"Recommended based on stable income, low credit utilization",100,0.0,66.67,pending,2025-10-27
3035,1663,44,2025-07-02,92,"Recommended based on good credit score, stable income",100,0.075,92.31,expired,2025-08-20
3036,1663,7,2025-06-03,100,"Recommended based on good credit score, stable income",100,0.075,92.31,pending,2025-08-18
3037,1664,15,2025-07-22,100,"Recommended based on excellent credit score, high income",100,0.2676,94.44,declined,2025-10-19
3038,1665,13,2025-06-09,100,"Recommended based on good credit score, stable income",100,0.3,91.67,declined,2025-10-11
3039,1665,7,2025-06-29,100,"Recommended based on good credit score, stable income",100,0.3,91.67,pending,2025-10-24
3040,1665,14,2025-07-30,93,"Recommended based on good credit score, stable income",100,0.3,91.67,accepted,2025-09-15
3041,1665,23,2025-07-31,100,"Recommended based on good credit score, stable income",100,0.3,91.67,declined,2025-08-24
3042,1666,31,2025-07-03,95,Recommended based on stable income,100,0.3,62.5,pending,2025-08-24
3043,1667,44,2025-06-28,76,"Recommended based on stable income, low credit utilization",100,0.1,85.71,expired,2025-10-26
3044,1668,28,2025-06-03,100,"Recommended based on excellent credit score, stable income",100,0.3,100.0,pending,2025-10-10
3045,1669,12,2025-06-06,93,Recommended based on low credit utilization,100,0.1,71.43,pending,2025-10-12
3046,1670,41,2025-06-09,92,"Recommended based on excellent credit score, stable income",100,0.0,100.0,expired,2025-10-08
3047,1671,23,2025-07-13,73,Standard recommendation,100,0.3,62.5,expired,2025-08-26
3048,1672,3,2025-06-05,100,Recommended based on stable income,100,0.3,55.56,declined,2025-09-10
3049,1672,47,2025-06-29,100,Recommended based on stable income,100,0.3,55.56,declined,2025-09-12
3050,1673,47,2025-06-20,100,"Recommended based on good credit score, stable income",100,0.3,84.62,pending,2025-09-25
3051,1673,38,2025-06-13,85,"Recommended based on good credit score, stable income",100,0.3,84.62,expired,2025-08-20
3052,1674,50,2025-06-13,100,Recommended based on stable income,100,0.5,75.0,declined,2025-10-21
3053,1675,13,2025-07-05,100,Recommended based on low credit utilization,100,0.172,83.33,expired,2025-10-01
3054,1676,31,2025-07-19,100,"Recommended based on good credit score, high income",100,0.4753,91.67,pending,2025-10-28
3055,1676,22,2025-08-01,77,"Recommended based on good credit score, high income",100,0.4753,91.67,pending,2025-09-17
3056,1677,35,2025-07-21,95,"Recommended based on excellent credit score, stable income",100,0.3,100.0,pending,2025-08-06
3057,1677,21,2025-06-03,100,"Recommended based on excellent credit score, stable income",100,0.3,100.0,declined,2025-10-20
3058,1677,32,2025-07-21,99,"Recommended based on excellent credit score, stable income",100,0.3,100.0,declined,2025-09-19
3059,1678,8,2025-06-19,100,"Recommended based on excellent credit score, high income",100,0.0751,88.89,declined,2025-10-30
3060,1679,3,2025-06-29,100,"Recommended based on stable income, low credit utilization",100,0.1,66.67,declined,2025-08-28
3061,1680,3,2025-06-27,100,Recommended based on low credit utilization,100,0.1,33.33,declined,2025-08-24
3062,1680,47,2025-06-28,100,Recommended based on low credit utilization,100,0.1,33.33,accepted,2025-10-18
3063,1681,3,2025-07-06,100,Recommended based on low credit utilization,100,0.1,71.43,declined,2025-09-23
3064,1682,3,2025-07-03,99,Recommended based on low credit utilization,100,0.1,50.0,pending,2025-10-05
3065,1683,30,2025-08-01,100,"Recommended based on good credit score, high income",100,0.4138,82.35,declined,2025-08-03
3066,1684,13,2025-07-14,100,"Recommended based on excellent credit score, high income",100,0.2895,100.0,pending,2025-09-29
3067,1684,8,2025-07-06,100,"Recommended based on excellent credit score, high income",100,0.2895,100.0,accepted,2025-10-13
3068,1685,22,2025-06-29,94,"Recommended based on excellent credit score, high income",100,0.0703,92.31,expired,2025-10-22
3069,1686,28,2025-07-19,100,Recommended based on stable income,100,0.3,80.0,pending,2025-09-21
3070,1686,50,2025-07-15,85,Recommended based on stable income,100,0.3,80.0,accepted,2025-09-10
3071,1687,7,2025-06-21,92,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-08-03
3072,1688,48,2025-07-18,100,"Recommended based on good credit score, stable income",100,0.1,85.71,pending,2025-08-24
3073,1688,21,2025-07-20,94,"Recommended based on good credit score, stable income",100,0.1,85.71,pending,2025-10-11
3074,1689,5,2025-06-10,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-09-23
3075,1690,18,2025-06-21,95,Recommended based on stable income,100,0.5,75.0,accepted,2025-10-11
3076,1690,47,2025-08-01,100,Recommended based on stable income,100,0.5,75.0,declined,2025-09-30
3077,1690,27,2025-06-26,97,Recommended based on stable income,100,0.5,75.0,declined,2025-08-02
3078,1690,13,2025-06-20,100,Recommended based on stable income,100,0.5,75.0,expired,2025-10-25
3079,1691,23,2025-06-29,100,"Recommended based on good credit score, high income",100,0.3206,100.0,pending,2025-08-16
3080,1691,18,2025-07-08,100,"Recommended based on good credit score, high income",100,0.3206,100.0,expired,2025-10-07
3081,1691,38,2025-07-05,85,"Recommended based on good credit score, high income",100,0.3206,100.0,pending,2025-09-02
3082,1692,44,2025-07-09,100,"Recommended based on good credit score, high income",100,0.1,92.86,pending,2025-09-15
3083,1693,29,2025-07-14,88,"Recommended based on excellent credit score, high income",100,0.2174,100.0,expired,2025-08-26
3084,1693,35,2025-07-30,100,"Recommended based on excellent credit score, high income",100,0.2174,100.0,expired,2025-08-04
3085,1693,21,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.2174,100.0,pending,2025-08-04
3086,1694,28,2025-07-09,88,Recommended based on low credit utilization,100,0.1,83.33,expired,2025-10-08
3087,1695,13,2025-07-16,94,Standard recommendation,100,0.5,75.0,pending,2025-10-05
3088,1695,47,2025-06-26,87,Standard recommendation,100,0.5,75.0,pending,2025-10-20
3089,1696,28,2025-06-16,92,Recommended based on low credit utilization,100,0.1,33.33,accepted,2025-08-27
3090,1697,34,2025-06-12,98,Recommended based on low credit utilization,100,0.1,75.0,declined,2025-08-27
3091,1698,3,2025-07-31,100,Recommended based on stable income,100,0.3,75.0,accepted,2025-08-04
3092,1698,47,2025-07-24,100,Recommended based on stable income,100,0.3,75.0,declined,2025-09-08
3093,1698,28,2025-06-26,98,Recommended based on stable income,100,0.3,75.0,pending,2025-08-03
3094,1699,18,2025-07-06,100,"Recommended based on good credit score, high income",100,0.5819,87.5,expired,2025-10-08
3095,1699,47,2025-06-30,100,"Recommended based on good credit score, high income",100,0.5819,87.5,expired,2025-08-30
3096,1700,50,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.265,90.0,declined,2025-09-07
3097,1701,3,2025-06-08,100,"Recommended based on good credit score, high income",100,0.6826,100.0,expired,2025-08-18
3098,1701,45,2025-06-28,90,"Recommended based on good credit score, high income",100,0.6826,100.0,declined,2025-10-26
3099,1701,20,2025-06-13,100,"Recommended based on good credit score, high income",100,0.6826,100.0,declined,2025-10-01
3100,1701,16,2025-06-04,98,"Recommended based on good credit score, high income",100,0.6826,100.0,declined,2025-09-10
3101,1702,47,2025-07-08,100,Recommended based on low credit utilization,100,0.2846,64.29,pending,2025-10-14
3102,1703,3,2025-07-06,89,Standard recommendation,100,0.3,50.0,accepted,2025-08-31
3103,1704,17,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.1,88.89,accepted,2025-08-25
3104,1704,41,2025-06-13,100,"Recommended based on excellent credit score, high income",100,0.1,88.89,declined,2025-09-08
3105,1705,34,2025-06-12,81,Recommended based on low credit utilization,100,0.1,50.0,accepted,2025-09-16
3106,1705,13,2025-06-09,100,Recommended based on low credit utilization,100,0.1,50.0,declined,2025-10-27
3107,1706,47,2025-07-29,100,"Recommended based on good credit score, high income",100,0.0,55.56,accepted,2025-09-19
3108,1707,24,2025-07-26,97,"Recommended based on good credit score, high income",100,0.7153,89.47,declined,2025-08-04
3109,1707,22,2025-06-18,99,"Recommended based on good credit score, high income",100,0.7153,89.47,pending,2025-10-21
3110,1708,45,2025-07-26,100,"Recommended based on good credit score, high income",100,0.6527,86.96,declined,2025-09-26
3111,1708,50,2025-07-05,100,"Recommended based on good credit score, high income",100,0.6527,86.96,expired,2025-09-15
3112,1708,20,2025-08-01,100,"Recommended based on good credit score, high income",100,0.6527,86.96,pending,2025-10-23
3113,1709,9,2025-07-17,100,"Recommended based on good credit score, stable income",100,0.3,84.62,accepted,2025-09-05
3114,1709,12,2025-07-23,100,"Recommended based on good credit score, stable income",100,0.3,84.62,declined,2025-09-03
3115,1710,5,2025-07-17,100,Recommended based on excellent payment history,100,0.8,100.0,accepted,2025-08-03
3116,1710,47,2025-06-21,100,Recommended based on excellent payment history,100,0.8,100.0,pending,2025-10-12
3117,1710,27,2025-07-18,83,Recommended based on excellent payment history,100,0.8,100.0,pending,2025-09-05
3118,1710,12,2025-07-13,99,Recommended based on excellent payment history,100,0.8,100.0,accepted,2025-08-30
3119,1711,29,2025-06-14,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-08-14
3120,1712,28,2025-07-31,99,"Recommended based on stable income, low credit utilization",100,0.1,80.0,pending,2025-09-08
3121,1712,3,2025-07-18,100,"Recommended based on stable income, low credit utilization",100,0.1,80.0,declined,2025-08-29
3122,1712,9,2025-07-15,75,"Recommended based on stable income, low credit utilization",100,0.1,80.0,pending,2025-10-26
3123,1713,23,2025-07-26,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-08-08
3124,1714,47,2025-07-05,98,Recommended based on stable income,100,0.95,87.5,declined,2025-08-03
3125,1714,3,2025-06-04,100,Recommended based on stable income,100,0.95,87.5,declined,2025-09-30
3126,1715,13,2025-06-19,100,Recommended based on low credit utilization,100,0,85.0,declined,2025-10-23
3127,1715,5,2025-06-08,100,Recommended based on low credit utilization,100,0,85.0,declined,2025-09-03
3128,1715,3,2025-06-29,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-08-17
3129,1716,40,2025-06-26,100,"Recommended based on high income, low credit utilization",100,0.1,50.0,expired,2025-10-18
3130,1716,12,2025-07-06,100,"Recommended based on high income, low credit utilization",100,0.1,50.0,accepted,2025-08-31
3131,1717,27,2025-06-20,100,"Recommended based on stable income, low credit utilization",100,0.1692,73.33,declined,2025-10-24
3132,1717,47,2025-07-02,100,"Recommended based on stable income, low credit utilization",100,0.1692,73.33,declined,2025-10-04
3133,1718,44,2025-07-22,100,"Recommended based on good credit score, stable income",100,0.2253,100.0,accepted,2025-09-17
3134,1719,13,2025-07-09,100,"Recommended based on high income, excellent payment history",100,0.6125,92.86,pending,2025-09-20
3135,1719,23,2025-07-22,100,"Recommended based on high income, excellent payment history",100,0.6125,92.86,accepted,2025-10-26
